ID,False_ID,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
10342,1-And-71,92.75241667,12.24408333,Garcinia speciosa,Clusiaceae,Rhizophora,T,1
1679,1-And-221,92.85019444,12.86419444,Gigantochloa nigrociliata,Poaceae,Mangrove,S,128
1691,1-And-222,92.84825,12.86038889,Gigantochloa nigrociliata,Poaceae,Mangrove,S,1034
59638,1-Nic-8,93.51222222,8.036083333,Globba marantina,Zingiberaceae,Rhizophora,H,5
59560,1-Nic-56,93.64582756,7.121034961,Glycosmis mauritiana,Rutaceae,Littoral Swamp,T,1
2921,1-And-268,92.94947222,12.61830556,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
4417,1-And-348,92.64855556,11.644,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
4437,1-And-348,92.64855556,11.644,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
59646,1-Nic-8,93.51222222,8.036083333,Gnetum parvifolium,Gnetaceae,Rhizophora,C,1
4994,1-And-371,92.73314547,11.69898553,Goniothalamus macranthus,Annonaceae,Avicennia,T,1
58840,1-Nic-502,93.86255556,6.816388889,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
58856,1-Nic-502,93.86255556,6.816388889,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,2
59382,1-Nic-520,93.85222222,6.818277778,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
59407,1-Nic-520,93.85222222,6.818277778,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,4
59450,1-Nic-523,93.39619178,7.995731012,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
58523,1-Nic-37,93.83938545,6.770145774,Goniothalamus malayanus,Annonaceae,Lowland swamp,T,1
58540,1-Nic-37,93.83938545,6.770145774,Goniothalamus malayanus,Annonaceae,Lowland swamp,T,3
59494,1-Nic-54,93.33388889,7.948111111,Goniothalamus malayanus,Annonaceae,Rhizophora,T,1
59506,1-Nic-54,93.33388889,7.948111111,Goniothalamus malayanus,Annonaceae,Rhizophora,T,6
58611,1-Nic-42,93.91141369,7.032599437,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58633,1-Nic-42,93.91141369,7.032599437,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58841,1-Nic-502,93.86255556,6.816388889,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58848,1-Nic-502,93.86255556,6.816388889,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58664,1-Nic-43,93.90684509,7.02976304,Grewia calophylla,Teliaceae,Lowland swamp,S,1
8705,1-And-603,92.54334435,10.53684878,Grewia nervosa,Teliaceae,Littoral Swamp,T,1
8733,1-And-604,92.53820467,10.53271642,Grewia nervosa,Teliaceae,Littoral Swamp,T,1
8969,1-And-612,92.46378793,10.85941388,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,1
9168,1-And-617,92.59197456,10.67945188,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,1
9189,1-And-617,92.59197456,10.67945188,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,18
8859,1-And-609,92.38872222,10.78155556,Guettarda speciosa,Rubiaceae,Mangrove,T,1
8979,1-And-612,92.46378793,10.85941388,Heritiera littoralis,Euphorbiaceae,Littoral Swamp,T,6
8657,1-And-601,92.57286111,10.80094665,Heritiera littoralis,Lilliaceae,Littoral Swamp,T,10
2452,1-And-246,92.8483555,12.47859238,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
2962,1-And-271,92.90600318,12.47295168,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
2966,1-And-272,92.90961425,12.46147096,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3083,1-And-278,92.89687017,12.45467274,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3370,1-And-292,92.77127778,12.33475,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3374,1-And-293,93.08669305,12.24518081,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4079,1-And-332,92.7308599,11.55975605,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4406,1-And-347,92.64838889,11.64338889,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4448,1-And-349,92.64861111,11.64647222,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4453,1-And-35,92.59400299,11.97354753,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4458,1-And-350,92.65988889,11.82608333,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
10245,1-And-68,92.75091945,12.24246427,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
58882,1-Nic-504,93.90892609,7.038830836,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3867,1-And-32,92.80644444,12.12258333,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
4401,1-And-346,92.68925947,11.61435986,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
5421,1-And-39,93.86184804,6.81914054,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
8970,1-And-612,92.46378793,10.85941388,Hernandia sonora,Hernandiaceae,Littoral Swamp,T,1
8971,1-And-612,92.46378793,10.85941388,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,1
8980,1-And-612,92.46378793,10.85941388,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,10
8985,1-And-612,92.46378793,10.85941388,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,14
9169,1-And-617,92.59197456,10.67945188,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,1
8944,1-And-611,92.39313889,10.77886111,Hibiscus tiliaceus,Malvaceae,Rhizophora,T,1
8962,1-And-611,92.39313889,10.77886111,Hibiscus tiliaceus,Malvaceae,Rhizophora,T,8
58612,1-Nic-42,93.91141369,7.032599437,Hopea odorata,Dipterocarpaceae,Littoral Swamp,T,1
5331,1-And-386,92.724,12.10219444,Hopea odorata,Dipterocarpaceae,Mangrove,T,1
774,1-And-126,93.04730429,11.83915955,Hopea odorata,Dipterocarpaceae,Rhizophora,T,1
4995,1-And-371,92.73314547,11.69898553,Horsfieldia glabra,Myristicaceae,Avicennia,T,1
5017,1-And-371,92.73314547,11.69898553,Horsfieldia glabra,Myristicaceae,Avicennia,T,8
59647,1-Nic-8,93.51222222,8.036083333,Hoya parasitica,Asclepediaceae,Rhizophora,C,1
58613,1-Nic-42,93.91141369,7.032599437,Hunteria zeylanica,Apocynaceae,Littoral Swamp,T,1
58533,1-Nic-37,93.83938545,6.770145774,Hunteria zeylanica,Apocynaceae,Lowland swamp,T,1
3826,1-And-316,92.5411913,11.56309929,Hypolytrum nemorum,Cyperaceae,Rhizophora,H,3
4009,1-And-328,92.53766667,11.58425,Hypolytrum nemorum,Cyperaceae,Rhizophora,H,1
7,1-And-1,92.76544444,12.16533333,Hyptis capitata,Lamiaceae,Rhizophora,H,4
59522,1-Nic-55,92.78252778,12.25444444,Ixora barbata,Rubiaceae,Syzigium swamp,S,4
8643,1-And-601,92.57286111,10.80094665,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8664,1-And-601,92.57286111,10.80094665,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,16
8706,1-And-603,92.54334435,10.53684878,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8725,1-And-603,92.54334435,10.53684878,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,8
8734,1-And-604,92.53820467,10.53271642,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8757,1-And-605,92.4870165,10.51861259,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8776,1-And-605,92.4870165,10.51861259,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,4
8784,1-And-606,92.50716667,10.51374617,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8791,1-And-606,92.50716667,10.51374617,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,3
8799,1-And-606,92.50716667,10.51374617,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,44
8843,1-And-608,92.42000365,10.60898788,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,2
1575,1-And-216,92.91708333,12.87833333,Ixora brunnescens,Rubiaceae,Mangrove,T,1
1688,1-And-222,92.84825,12.86038889,Ixora finlaysoniana,Rubiaceae,Mangrove,S,2
8660,1-And-601,92.57286111,10.80094665,Ixora notoniana,Rubiaceae,Littoral Swamp,T,6
9184,1-And-617,92.59197456,10.67945188,Ixora notoniana,Rubiaceae,Littoral Swamp,T,4
59553,1-Nic-56,93.64582756,7.121034961,Ixora pubirama,Rubiaceae,Littoral Swamp,S,3
1625,1-And-219,92.87647222,12.88469444,Knema andamanica,Myristicaceae,Mangrove,T,1
4996,1-And-371,92.73314547,11.69898553,Knema cinerea,Myristicaceae,Avicennia,T,1
5018,1-And-371,92.73314547,11.69898553,Knema cinerea,Myristicaceae,Avicennia,T,10
5332,1-And-386,92.724,12.10219444,Knema cinerea,Myristicaceae,Mangrove,T,1
511,1-And-118,93.05612671,11.84197222,Knema glaucescens,Myristicaceae,Rhizophora,T,1
59561,1-Nic-56,93.64582756,7.121034961,Korthalsia laciniosa,Arecaceae,Littoral Swamp,S,8
4558,1-And-355,92.61352778,11.69780556,Korthalsia laciniosa,Arecaceae,Mangrove,S,1
4567,1-And-355,92.61352778,11.69780556,Korthalsia laciniosa,Arecaceae,Mangrove,S,1
3845,1-And-317,92.54945387,11.5617699,Korthalsia laciniosa,Arecaceae,Rhizophora,S,3
3907,1-And-321,92.59138889,11.56805556,Korthalsia laciniosa,Arecaceae,Rhizophora,S,1
59523,1-Nic-55,92.78252778,12.25444444,Korthalsia laciniosa,Arecaceae,Syzigium swamp,S,2
5431,1-And-39,93.86184804,6.81914054,Kyllinga brevifolia,Cyperaceae,Rhizophora,H,9
4997,1-And-371,92.73314547,11.69898553,Lagerstroemia hypoleuca,Lythraceae,Avicennia,T,1
5019,1-And-371,92.73314547,11.69898553,Lagerstroemia hypoleuca,Lythraceae,Avicennia,T,8
1668,1-And-221,92.85019444,12.86419444,Lagerstroemia hypoleuca,Lythraceae,Mangrove,T,1
7904,1-And-531,92.79564025,12.90798919,Lagerstroemia hypoleuca,Lythraceae,Mangrove,T,1
1,1-And-1,92.76544444,12.16533333,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
10,1-And-1,92.76544444,12.16533333,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
4340,1-And-343,92.62808459,11.43994305,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
5422,1-And-39,93.86184804,6.81914054,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
4967,1-And-37,93.83938545,6.770145774,Lannea coromandelica,Anacardiaceae,Rhizophora,T,1
5013,1-And-371,92.73314547,11.69898553,Leea aequata,Leeaceae,Avicennia,S,5
4568,1-And-355,92.61352778,11.69780556,Leea aequata,Leeaceae,Mangrove,S,1
3828,1-And-316,92.5411913,11.56309929,Leea aequata,Leeaceae,Rhizophora,S,1
4013,1-And-328,92.53766667,11.58425,Leea aequata,Leeaceae,Rhizophora,S,3
59495,1-Nic-54,93.33388889,7.948111111,Leea aequata,Leeaceae,Rhizophora,S,1
802,1-And-126,93.04730429,11.83915955,Leea guineense,Leeaceae,Rhizophora,T,4
8661,1-And-601,92.57286111,10.80094665,Leea indica,Leeaceae,Littoral Swamp,S,5
8707,1-And-603,92.54334435,10.53684878,Leea indica,Leeaceae,Littoral Swamp,S,1
8721,1-And-603,92.54334435,10.53684878,Leea indica,Leeaceae,Littoral Swamp,S,4
8792,1-And-606,92.50716667,10.51374617,Leea indica,Leeaceae,Littoral Swamp,S,2
9185,1-And-617,92.59197456,10.67945188,Leea indica,Leeaceae,Littoral Swamp,S,2
58600,1-Nic-41,93.91160813,7.032627214,Leea indica,Leeaceae,Littoral Swamp,S,3
58614,1-Nic-42,93.91141369,7.032599437,Leea indica,Leeaceae,Littoral Swamp,S,1
58645,1-Nic-42,93.91141369,7.032599437,Leea indica,Leeaceae,Littoral Swamp,S,2
59413,1-Nic-520,93.85222222,6.818277778,Leea indica,Leeaceae,Littoral Swamp,S,1
59571,1-Nic-56,93.64582756,7.121034961,Leea indica,Leeaceae,Littoral Swamp,S,2
58543,1-Nic-37,93.83938545,6.770145774,Leea indica,Leeaceae,Lowland swamp,S,3
781,1-And-126,93.04730429,11.83915955,Leea indica,Leeaceae,Rhizophora,S,2
793,1-And-126,93.04730429,11.83915955,Leea indica,Leeaceae,Rhizophora,S,1
3827,1-And-316,92.5411913,11.56309929,Leea indica,Leeaceae,Rhizophora,S,2
3829,1-And-316,92.5411913,11.56309929,Leea indica,Leeaceae,Rhizophora,S,2
5434,1-And-39,93.86184804,6.81914054,Leea indica,Leeaceae,Rhizophora,S,2
10350,1-And-71,92.75241667,12.24408333,Leea indica,Leeaceae,Rhizophora,S,6
3345,1-And-29,92.80900556,12.13426635,Licuala peltata,Arecaceae,Mangrove,T,44
3351,1-And-29,92.80900556,12.13426635,Licuala peltata,Arecaceae,Mangrove,T,4
4438,1-And-348,92.64855556,11.644,Licuala peltata,Arecaceae,Mangrove,T,3
4443,1-And-348,92.64855556,11.644,Licuala peltata,Arecaceae,Mangrove,T,3
4559,1-And-355,92.61352778,11.69780556,Licuala peltata,Arecaceae,Mangrove,T,1
5344,1-And-386,92.724,12.10219444,Licuala peltata,Arecaceae,Mangrove,T,4
5346,1-And-386,92.724,12.10219444,Licuala peltata,Arecaceae,Mangrove,T,7
11,1-And-1,92.76544444,12.16533333,Licuala peltata,Arecaceae,Rhizophora,T,4
12,1-And-1,92.76544444,12.16533333,Licuala peltata,Arecaceae,Rhizophora,T,4
3876,1-And-320,92.59136111,11.56811111,Licuala peltata,Arecaceae,Rhizophora,T,1
4014,1-And-328,92.53766667,11.58425,Licuala peltata,Arecaceae,Rhizophora,T,1
5439,1-And-39,93.86184804,6.81914054,Licuala peltata,Arecaceae,Rhizophora,T,4
5444,1-And-39,93.86184804,6.81914054,Licuala peltata,Arecaceae,Rhizophora,T,4
10358,1-And-71,92.75241667,12.24408333,Licuala peltata,Arecaceae,Rhizophora,T,3
59414,1-Nic-520,93.85222222,6.818277778,Luisia tristis,Orchidaceae,Littoral Swamp,H,1
58320,1-Nic-27,93.88044566,7.104000423,Lumnitzera littorea,Meliaceae,Mangrove,T,1
2967,1-And-272,92.90961425,12.46147096,Lumnitzera littorea,Rhizophoraceae,Mangrove,T,1
809,1-And-128,92.88233,12.475,Lumnitzera racemosa,Combretaceae,Lumnitzera,T,1
2949,1-And-27,92.81229143,12.12951578,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10246,1-And-68,92.75091945,12.24246427,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10365,1-And-73,93.00794653,13.66766669,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10375,1-And-77,92.7695084,12.21851976,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
4402,1-And-346,92.68925947,11.61435986,Lumnitzera racemosa,Combretaceae,Rhizophora,T,1
8708,1-And-603,92.54334435,10.53684878,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,1
8986,1-And-612,92.46378793,10.85941388,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,10
10000,1-And-638,92.46770231,10.53464675,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,1
10012,1-And-638,92.46770231,10.53464675,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,4
10014,1-And-638,92.46770231,10.53464675,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,16
59543,1-Nic-56,93.64582756,7.121034961,Macaranga tanarius,Euphorbiaceae,Littoral Swamp,T,1
4418,1-And-348,92.64855556,11.644,Macaranga tanarius,Euphorbiaceae,Mangrove,T,1
3089,1-And-28,92.81527204,12.13209656,Macaranga tanarius,Euphorbiaceae,Rhizophora,T,1
59383,1-Nic-520,93.85222222,6.818277778,Maesa andamanica,Myrsinaceae,Littoral Swamp,S,1
4439,1-And-348,92.64855556,11.644,Maesa andamanica,Myrsinaceae,Mangrove,S,1
8662,1-And-601,92.57286111,10.80094665,Maesa indica,Myrsinaceae,Littoral Swamp,T,2
8777,1-And-605,92.4870165,10.51861259,Maesa indica,Myrsinaceae,Littoral Swamp,T,12
4560,1-And-355,92.61352778,11.69780556,Mallotus actinoneurus,Euphorbiaceae,Mangrove,T,1
3819,1-And-316,92.5411913,11.56309929,Mallotus actinoneurus,Euphorbiaceae,Rhizophora,T,1
58615,1-Nic-42,93.91141369,7.032599437,Mallotus peltatus,Euphorbiaceae,Littoral Swamp,T,1
58634,1-Nic-42,93.91141369,7.032599437,Mallotus peltatus,Euphorbiaceae,Littoral Swamp,T,5
58665,1-Nic-43,93.90684509,7.02976304,Mallotus peltatus,Euphorbiaceae,Lowland swamp,T,5
4445,1-And-348,92.64855556,11.644,Mallotus peltatus,Euphorbiaceae,Mangrove,T,2
1631,1-And-219,92.87647222,12.88469444,Mallotus philippensis,Euphorbiaceae,Mangrove,T,2
3820,1-And-316,92.5411913,11.56309929,Mallotus repandus,Euphorbiaceae,Rhizophora,T,1
59529,1-Nic-55,92.78252778,12.25444444,Mananthes sumatrana,Acanthaceae,Syzigium swamp,H,2
58635,1-Nic-42,93.91141369,7.032599437,Mangifera indica,Anacardiaceae,Littoral Swamp,T,1
58849,1-Nic-502,93.86255556,6.816388889,Mangifera indica,Anacardiaceae,Littoral Swamp,T,5
59629,1-Nic-8,93.51222222,8.036083333,Mangifera indica,Anacardiaceae,Rhizophora,T,3
58616,1-Nic-42,93.91141369,7.032599437,Mangifera lineariflia,Anacardiaceae,Littoral Swamp,T,1
59384,1-Nic-520,93.85222222,6.818277778,Mangifera lineariflia,Anacardiaceae,Littoral Swamp,T,1
4419,1-And-348,92.64855556,11.644,Mangifera sylvatica,Anacardiaceae,Mangrove,T,1
4561,1-And-355,92.61352778,11.69780556,Mangifera sylvatica,Anacardiaceae,Mangrove,T,2
4446,1-And-348,92.64855556,11.644,Mangifera sylvatica,Anacardiaceae,Mangrove,T,2
512,1-And-118,93.05612671,11.84197222,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
523,1-And-118,93.05612671,11.84197222,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,5
4341,1-And-343,92.62808459,11.43994305,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
4354,1-And-343,92.62808459,11.43994305,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,2
5423,1-And-39,93.86184804,6.81914054,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
3909,1-And-321,92.59138889,11.56805556,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,2
8644,1-And-601,92.57286111,10.80094665,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8665,1-And-601,92.57286111,10.80094665,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,12
8709,1-And-603,92.54334435,10.53684878,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8758,1-And-605,92.4870165,10.51861259,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8770,1-And-605,92.4870165,10.51861259,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,30
8778,1-And-605,92.4870165,10.51861259,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,30
8785,1-And-606,92.50716667,10.51374617,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8793,1-And-606,92.50716667,10.51374617,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,15
8831,1-And-608,92.42000365,10.60898788,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
9170,1-And-617,92.59197456,10.67945188,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
9179,1-And-617,92.59197456,10.67945188,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,50
58617,1-Nic-42,93.91141369,7.032599437,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
59397,1-Nic-520,93.85222222,6.818277778,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
2950,1-And-27,92.81229143,12.12951578,Manilkara littoralis,Sapotaceae,Mangrove,T,1
8860,1-And-609,92.38872222,10.78155556,Manilkara littoralis,Sapotaceae,Mangrove,T,1
8864,1-And-609,92.38872222,10.78155556,Manilkara littoralis,Sapotaceae,Mangrove,T,4
8869,1-And-609,92.38872222,10.78155556,Manilkara littoralis,Sapotaceae,Mangrove,T,8
3821,1-And-316,92.5411913,11.56309929,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3834,1-And-316,92.5411913,11.56309929,Manilkara littoralis,Sapotaceae,Rhizophora,T,4
3839,1-And-317,92.54945387,11.5617699,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3847,1-And-317,92.54945387,11.5617699,Manilkara littoralis,Sapotaceae,Rhizophora,T,2
3890,1-And-321,92.59138889,11.56805556,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3995,1-And-327,92.53766667,11.58425,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
4001,1-And-328,92.53766667,11.58425,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
8945,1-And-611,92.39313889,10.77886111,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
8954,1-And-611,92.39313889,10.77886111,Manilkara littoralis,Sapotaceae,Rhizophora,T,3
59512,1-Nic-55,92.78252778,12.25444444,Manilkara littoralis,Sapotaceae,Syzigium swamp,T,1
8957,1-And-611,92.39313889,10.77886111,Melanthera biflora,Asteraceae,Rhizophora,H,1
59562,1-Nic-56,93.64582756,7.121034961,Memecylon andamanicum,Melastomataceae,Littoral Swamp,T,3
59462,1-Nic-523,93.39619178,7.995731012,Memecylon caeruleum,Melastomataceae,Littoral Swamp,S,1
8658,1-And-601,92.57286111,10.80094665,Memecylon scutellatum,Sterculiaceae,Littoral Swamp,S,7
3086,1-And-28,92.81527204,12.13209656,Merope angulata,Rutaceae,Rhizophora,S,1
5418,1-And-39,93.86184804,6.81914054,Merope angulata,Rutaceae,Rhizophora,S,1
4342,1-And-343,92.62808459,11.43994305,Mesua ferrea,Clusiaceae,Rhizophora,T,1
4355,1-And-343,92.62808459,11.43994305,Mesua ferrea,Clusiaceae,Rhizophora,T,1
3880,1-And-320,92.59136111,11.56811111,Miliusa andamanica,Annonaceae,Rhizophora,T,1
58636,1-Nic-42,93.91141369,7.032599437,Miliusa roxburghiana,Annonaceae,Littoral Swamp,T,1
58850,1-Nic-502,93.86255556,6.816388889,Miliusa tectona,Annonaceae,Littoral Swamp,T,1
59398,1-Nic-520,93.85222222,6.818277778,Miliusa tectona,Annonaceae,Littoral Swamp,T,1
3882,1-And-320,92.59136111,11.56811111,Miliusa tectona,Annonaceae,Rhizophora,T,8
3889,1-And-321,92.59138889,11.56805556,Miliusa tectona,Annonaceae,Rhizophora,T,1
4000,1-And-328,92.53766667,11.58425,Miliusa tectona,Annonaceae,Rhizophora,T,1
4017,1-And-328,92.53766667,11.58425,Miliusa tectona,Annonaceae,Rhizophora,T,2
59630,1-Nic-8,93.51222222,8.036083333,Miliusa tectona,Annonaceae,Rhizophora,T,1
3638,1-And-31,92.80278045,12.13192262,Mimosa pudica,Mimosaceae,Mangrove,C,2
5435,1-And-39,93.86184804,6.81914054,Mimosa pudica,Mimosaceae,Rhizophora,C,18
58534,1-Nic-37,93.83938545,6.770145774,Mitragyna rotundifolia,Rubiaceae,Lowland swamp,T,1
59415,1-Nic-520,93.85222222,6.818277778,Momordica charantia,Cucurbitaceae,Littoral Swamp,C,1
4363,1-And-343,92.62808459,11.43994305,Morinda angustifolia,Rubiaceae,Rhizophora,T,2
8645,1-And-601,92.57286111,10.80094665,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
9171,1-And-617,92.59197456,10.67945188,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
58595,1-Nic-41,93.91160813,7.032627214,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
59502,1-Nic-54,93.33388889,7.948111111,Morinda citrifolia,Rubiaceae,Rhizophora,T,1
8710,1-And-603,92.54334435,10.53684878,Morus macroura,Moraceae,Littoral Swamp,S,1
3908,1-And-321,92.59138889,11.56805556,Murraya koenigii,Rutaceae,Rhizophora,T,4
4989,1-And-37,93.83938545,6.770145774,Murraya koenigii,Rutaceae,Rhizophora,T,3
10359,1-And-71,92.75241667,12.24408333,Murraya koenigii,Rutaceae,Rhizophora,T,5
58618,1-Nic-42,93.91141369,7.032599437,Myristica andamanica,Myristicaceae,Littoral Swamp,T,1
58842,1-Nic-502,93.86255556,6.816388889,Myristica andamanica,Myristicaceae,Littoral Swamp,T,1
58851,1-Nic-502,93.86255556,6.816388889,Myristica andamanica,Myristicaceae,Littoral Swamp,T,1
58535,1-Nic-37,93.83938545,6.770145774,Myristica andamanica,Myristicaceae,Lowland swamp,T,5
58654,1-Nic-43,93.90684509,7.02976304,Myristica andamanica,Myristicaceae,Lowland swamp,T,1
58666,1-Nic-43,93.90684509,7.02976304,Myristica andamanica,Myristicaceae,Lowland swamp,T,3
4420,1-And-348,92.64855556,11.644,Myristica andamanica,Myristicaceae,Mangrove,T,1
4543,1-And-355,92.61352778,11.69780556,Myristica andamanica,Myristicaceae,Mangrove,T,1
4562,1-And-355,92.61352778,11.69780556,Myristica andamanica,Myristicaceae,Mangrove,T,2
4573,1-And-355,92.61352778,11.69780556,Myristica andamanica,Myristicaceae,Mangrove,T,2
5333,1-And-386,92.724,12.10219444,Myristica andamanica,Myristicaceae,Mangrove,T,1
5349,1-And-386,92.724,12.10219444,Myristica andamanica,Myristicaceae,Mangrove,T,10
513,1-And-118,93.05612671,11.84197222,Myristica andamanica,Myristicaceae,Rhizophora,T,1
3891,1-And-321,92.59138889,11.56805556,Myristica andamanica,Myristicaceae,Rhizophora,T,1
3901,1-And-321,92.59138889,11.56805556,Myristica andamanica,Myristicaceae,Rhizophora,T,6
4343,1-And-343,92.62808459,11.43994305,Myristica andamanica,Myristicaceae,Rhizophora,T,1
59496,1-Nic-54,93.33388889,7.948111111,Myristica andamanica,Myristicaceae,Rhizophora,T,1
58852,1-Nic-502,93.86255556,6.816388889,Myristica elliptica,Myristicaceae,Littoral Swamp,T,1
58536,1-Nic-37,93.83938545,6.770145774,Myristica elliptica,Myristicaceae,Lowland swamp,T,2
4968,1-And-37,93.83938545,6.770145774,Myristica fragrans,Myristicaceae,Rhizophora,T,1
58601,1-Nic-41,93.91160813,7.032627214,Naravelia laurifolia,Ranunculaceae,Littoral Swamp,C,1
1620,1-And-219,92.87647222,12.88469444,Ochna integerrima,Ochnaceae,Mangrove,T,1
1626,1-And-219,92.87647222,12.88469444,Ochna integerrima,Ochnaceae,Mangrove,T,2
4008,1-And-328,92.53766667,11.58425,Oldenlandia paradoxa,Rubiaceae,Rhizophora,H,4
5007,1-And-371,92.73314547,11.69898553,Oplismenus compositus,Poaceae,Avicennia,H,10
58541,1-Nic-37,93.83938545,6.770145774,Oplismenus compositus,Poaceae,Lowland swamp,H,4
4550,1-And-355,92.61352778,11.69780556,Oplismenus compositus,Poaceae,Mangrove,H,35
5339,1-And-386,92.724,12.10219444,Oplismenus compositus,Poaceae,Mangrove,H,1
8,1-And-1,92.76544444,12.16533333,Oplismenus compositus,Poaceae,Rhizophora,H,12
782,1-And-126,93.04730429,11.83915955,Oplismenus compositus,Poaceae,Rhizophora,H,12
3873,1-And-320,92.59136111,11.56811111,Oplismenus compositus,Poaceae,Rhizophora,H,1
4010,1-And-328,92.53766667,11.58425,Oplismenus compositus,Poaceae,Rhizophora,H,2
4979,1-And-37,93.83938545,6.770145774,Oplismenus compositus,Poaceae,Rhizophora,H,6
5436,1-And-39,93.86184804,6.81914054,Oplismenus compositus,Poaceae,Rhizophora,H,24
