ID,False_ID,Island,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
6045,1-And-460,Andaman,93.0216,13.1199,Aglaia spectabilis,Meliaceae,Tropical Semi-evergreen,T,1
6047,1-And-460,Andaman,93.0216,13.1199,Ficus tinctoria,Moraceae,Tropical Semi-evergreen,T,1
6051,1-And-460,Andaman,93.0216,13.1199,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,1
6052,1-And-460,Andaman,93.0216,13.1199,Pterygota alata,Sterculiaceae,Tropical Semi-evergreen,T,1
6053,1-And-460,Andaman,93.0216,13.1199,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,1
6069,1-And-461,Andaman,92.9531,13.1850,Wrightia tinctoria,Apocynaceae,Southern Hilltop tropical evergreen,T,1
6064,1-And-461,Andaman,92.9531,13.1850,Fernandoa adenophylla,Bignoneaceae,Southern Hilltop tropical evergreen,T,1
6062,1-And-461,Andaman,92.9531,13.1850,Drypetes assamica,Dryopteridiaceae,Southern Hilltop tropical evergreen,T,1
6060,1-And-461,Andaman,92.9531,13.1850,Diospyros kurzii,Ebenaceae,Southern Hilltop tropical evergreen,T,1
6061,1-And-461,Andaman,92.9531,13.1850,Diospyros pilosiuscula,Ebenaceae,Southern Hilltop tropical evergreen,T,1
6058,1-And-461,Andaman,92.9531,13.1850,Blachia andamanica,Euphorbiaceae,Southern Hilltop tropical evergreen,T,1
6067,1-And-461,Andaman,92.9531,13.1850,Pterocarpus dalbergioides,Fabaceae,Southern Hilltop tropical evergreen,T,1
6054,1-And-461,Andaman,92.9531,13.1850,Aglaia argentea,Meliaceae,Southern Hilltop tropical evergreen,T,1
6055,1-And-461,Andaman,92.9531,13.1850,Aglaia oligophylla,Meliaceae,Southern Hilltop tropical evergreen,T,1
6056,1-And-461,Andaman,92.9531,13.1850,Aglaia oligophylla,Meliaceae,Southern Hilltop tropical evergreen,T,1
6068,1-And-461,Andaman,92.9531,13.1850,Streblus asper,Moraceae,Southern Hilltop tropical evergreen,T,1
6057,1-And-461,Andaman,92.9531,13.1850,Anacolosa frutescens,Olacaceae,Southern Hilltop tropical evergreen,T,1
6066,1-And-461,Andaman,92.9531,13.1850,Pleiospermium alatum,Rutaceae,Southern Hilltop tropical evergreen,T,1
6065,1-And-461,Andaman,92.9531,13.1850,Planchonella longipetiolata,Sapotaceae,Southern Hilltop tropical evergreen,T,1
6063,1-And-461,Andaman,92.9531,13.1850,Firmiana colorata,Sterculiaceae,Southern Hilltop tropical evergreen,T,1
6059,1-And-461,Andaman,92.9531,13.1850,Celtis philippensis,Ulmaceae,Southern Hilltop tropical evergreen,T,1
6088,1-And-462,Andaman,92.8395,13.1688,Spondias pinnata,Anacardiaceae,Tropical Semi-evergreen,T,1
6081,1-And-462,Andaman,92.8395,13.1688,Miliusa tectona,Annonaceae,Tropical Semi-evergreen,T,1
6087,1-And-462,Andaman,92.8395,13.1688,Sageraea elliptica,Annonaceae,Tropical Semi-evergreen,T,1
6076,1-And-462,Andaman,92.8395,13.1688,Dolichandrone spathacea,Bignoneaceae,Tropical Semi-evergreen,T,1
6092,1-And-462,Andaman,92.8395,13.1688,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
6077,1-And-462,Andaman,92.8395,13.1688,Drypetes assamica,Dryopteridiaceae,Tropical Semi-evergreen,T,1
6072,1-And-462,Andaman,92.8395,13.1688,Diospyros kurzii,Ebenaceae,Tropical Semi-evergreen,T,1
6073,1-And-462,Andaman,92.8395,13.1688,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,1
6074,1-And-462,Andaman,92.8395,13.1688,Diospyros pilosiuscula,Ebenaceae,Tropical Semi-evergreen,T,1
6075,1-And-462,Andaman,92.8395,13.1688,Diospyros pyrrhocarpa,Ebenaceae,Tropical Semi-evergreen,T,1
6078,1-And-462,Andaman,92.8395,13.1688,Endospermum diadenum,Euphorbiaceae,Tropical Semi-evergreen,T,1
6084,1-And-462,Andaman,92.8395,13.1688,Pterocarpus dalbergioides,Fabaceae,Tropical Semi-evergreen,T,1
6080,1-And-462,Andaman,92.8395,13.1688,Gomphandra comosa,Icacinaceae,Tropical Semi-evergreen,T,1
6070,1-And-462,Andaman,92.8395,13.1688,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
6090,1-And-462,Andaman,92.8395,13.1688,Streblus asper,Moraceae,Tropical Semi-evergreen,T,1
6091,1-And-462,Andaman,92.8395,13.1688,Syzygium manii,Myrtaceae,Tropical Semi-evergreen,T,1
6083,1-And-462,Andaman,92.8395,13.1688,Neonauclea calycina,Rubiaceae,Tropical Semi-evergreen,T,1
6082,1-And-462,Andaman,92.8395,13.1688,Murraya paniculata,Rutaceae,Tropical Semi-evergreen,T,1
6079,1-And-462,Andaman,92.8395,13.1688,Firmiana colorata,Sterculiaceae,Tropical Semi-evergreen,T,1
6085,1-And-462,Andaman,92.8395,13.1688,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,1
6086,1-And-462,Andaman,92.8395,13.1688,Pterospermum acerifolium,Sterculiaceae,Tropical Semi-evergreen,T,1
6089,1-And-462,Andaman,92.8395,13.1688,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,1
6093,1-And-462,Andaman,92.8395,13.1688,Tetrameles nudiflora,Tetrameliaceae,Tropical Semi-evergreen,T,1
6071,1-And-462,Andaman,92.8395,13.1688,Celtis philippensis,Ulmaceae,Tropical Semi-evergreen,T,1
6104,1-And-463,Andaman,92.8491,13.1763,Bouea oppositifolia,Anacardiaceae,Andaman tropical evergreen,T,1
6120,1-And-463,Andaman,92.8491,13.1763,Parishia insignis,Anacardiaceae,Andaman tropical evergreen,T,1
6116,1-And-463,Andaman,92.8491,13.1763,Miliusa tectona,Annonaceae,Andaman tropical evergreen,T,1
6121,1-And-463,Andaman,92.8491,13.1763,Polyalthia jenkensii,Annonaceae,Andaman tropical evergreen,T,1
6101,1-And-463,Andaman,92.8491,13.1763,Alstonia kurzii,Apocynaceae,Andaman tropical evergreen,T,1
6124,1-And-463,Andaman,92.8491,13.1763,Wrightia tinctoria,Apocynaceae,Andaman tropical evergreen,T,1
6110,1-And-463,Andaman,92.8491,13.1763,Dolichandrone spathacea,Bignoneaceae,Andaman tropical evergreen,T,1
6105,1-And-463,Andaman,92.8491,13.1763,Canarium euphyllum,Burseraceae,Andaman tropical evergreen,T,1
6106,1-And-463,Andaman,92.8491,13.1763,Dillenia pentagyna,Dilleniaceae,Andaman tropical evergreen,T,1
6111,1-And-463,Andaman,92.8491,13.1763,Drypetes assamica,Dryopteridiaceae,Andaman tropical evergreen,T,1
6107,1-And-463,Andaman,92.8491,13.1763,Diospyros kurzii,Ebenaceae,Andaman tropical evergreen,T,1
6108,1-And-463,Andaman,92.8491,13.1763,Diospyros marmorata,Ebenaceae,Andaman tropical evergreen,T,1
6109,1-And-463,Andaman,92.8491,13.1763,Diospyros pilosiuscula,Ebenaceae,Andaman tropical evergreen,T,1
6100,1-And-463,Andaman,92.8491,13.1763,Albizia lebbeck,Fabaceae,Andaman tropical evergreen,T,1
6122,1-And-463,Andaman,92.8491,13.1763,Pterocarpus dalbergioides,Fabaceae,Andaman tropical evergreen,T,1
6096,1-And-463,Andaman,92.8491,13.1763,Aglaia lawii,Meliaceae,Andaman tropical evergreen,T,1
6097,1-And-463,Andaman,92.8491,13.1763,Aglaia argentea,Meliaceae,Andaman tropical evergreen,T,1
6098,1-And-463,Andaman,92.8491,13.1763,Aglaia oligophylla,Meliaceae,Andaman tropical evergreen,T,1
6099,1-And-463,Andaman,92.8491,13.1763,Aglaia oligophylla,Meliaceae,Andaman tropical evergreen,T,1
6102,1-And-463,Andaman,92.8491,13.1763,Aglaia spectabilis,Meliaceae,Andaman tropical evergreen,T,1
6115,1-And-463,Andaman,92.8491,13.1763,Memecylon scutellatum,Memecylaceae,Andaman tropical evergreen,S,1
6095,1-And-463,Andaman,92.8491,13.1763,Adenanthera microsperma,Mimosaceae,Andaman tropical evergreen,T,1
6114,1-And-463,Andaman,92.8491,13.1763,Knema glaucescens,Myristicaceae,Andaman tropical evergreen,T,1
6119,1-And-463,Andaman,92.8491,13.1763,Myristica andamanica,Myristicaceae,Andaman tropical evergreen,T,1
6094,1-And-463,Andaman,92.8491,13.1763,Syzygium sanjappaiana,Myrtaceae,Andaman tropical evergreen,T,1
6123,1-And-463,Andaman,92.8491,13.1763,Syzygium samarangense,Myrtaceae,Andaman tropical evergreen,T,1
6103,1-And-463,Andaman,92.8491,13.1763,Anacolosa frutescens,Olacaceae,Andaman tropical evergreen,T,1
6112,1-And-463,Andaman,92.8491,13.1763,Gardenia coronaria,Rubiaceae,Andaman tropical evergreen,T,1
6117,1-And-463,Andaman,92.8491,13.1763,Mitragyna rotundifolia,Rubiaceae,Andaman tropical evergreen,T,1
6118,1-And-463,Andaman,92.8491,13.1763,Murraya paniculata,Rutaceae,Andaman tropical evergreen,T,1
6113,1-And-463,Andaman,92.8491,13.1763,Gmelina elliptica,Verbanaceae,Andaman tropical evergreen,T,1
6139,1-And-464,Andaman,92.8795,13.0256,Spondias pinnata,Anacardiaceae,Tropical Semi-evergreen,T,1
6136,1-And-464,Andaman,92.8795,13.0256,Pajanelia longifolia,Bignoneaceae,Tropical Semi-evergreen,T,1
6133,1-And-464,Andaman,92.8795,13.0256,Garcinia xanthochymus,Clusiaceae,Tropical Semi-evergreen,T,1
6141,1-And-464,Andaman,92.8795,13.0256,Terminalia bialata,Combretaceae,Tropical Semi-evergreen,T,1
6132,1-And-464,Andaman,92.8795,13.0256,Dipterocarpus grandiflorus,Dipterocarpaceae,Tropical Semi-evergreen,T,1
6129,1-And-464,Andaman,92.8795,13.0256,Diospyros kurzii,Ebenaceae,Tropical Semi-evergreen,T,1
6130,1-And-464,Andaman,92.8795,13.0256,Diospyros pilosiuscula,Ebenaceae,Tropical Semi-evergreen,T,1
6131,1-And-464,Andaman,92.8795,13.0256,Diospyros pyrrhocarpa,Ebenaceae,Tropical Semi-evergreen,T,1
6125,1-And-464,Andaman,92.8795,13.0256,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
6126,1-And-464,Andaman,92.8795,13.0256,Aglaia silvestris,Meliaceae,Tropical Semi-evergreen,T,1
6135,1-And-464,Andaman,92.8795,13.0256,Knema glaucescens,Myristicaceae,Tropical Semi-evergreen,T,1
6128,1-And-464,Andaman,92.8795,13.0256,Cleistanthus myrianthus,Myrtaceae,Tropical Semi-evergreen,T,1
6140,1-And-464,Andaman,92.8795,13.0256,Syzygium kurzii,Myrtaceae,Tropical Semi-evergreen,T,1
6134,1-And-464,Andaman,92.8795,13.0256,Gardenia coronaria,Rubiaceae,Tropical Semi-evergreen,T,1
6137,1-And-464,Andaman,92.8795,13.0256,Pterospermum acerifolium,Sterculiaceae,Tropical Semi-evergreen,T,1
6138,1-And-464,Andaman,92.8795,13.0256,Pterygota alata,Sterculiaceae,Tropical Semi-evergreen,T,1
6127,1-And-464,Andaman,92.8795,13.0256,Celtis philippensis,Ulmaceae,Tropical Semi-evergreen,T,1
6157,1-And-465,Andaman,93.0186,13.0555,Lannea coromandelica,Anacardiaceae,Tropical Semi-evergreen,T,1
6159,1-And-465,Andaman,93.0186,13.0555,Mangifera andamanica,Anacardiaceae,Tropical Semi-evergreen,T,1
6160,1-And-465,Andaman,93.0186,13.0555,Mangifera sylvatica,Anacardiaceae,Tropical Semi-evergreen,T,1
6164,1-And-465,Andaman,93.0186,13.0555,Parishia insignis,Anacardiaceae,Tropical Semi-evergreen,T,1
6161,1-And-465,Andaman,93.0186,13.0555,Mesua ferrea,Clusiaceae,Tropical Semi-evergreen,T,1
6170,1-And-465,Andaman,93.0186,13.0555,Terminalia bialata,Combretaceae,Tropical Semi-evergreen,T,1
6171,1-And-465,Andaman,93.0186,13.0555,Terminalia manii,Combretaceae,Tropical Semi-evergreen,T,1
6172,1-And-465,Andaman,93.0186,13.0555,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
6149,1-And-465,Andaman,93.0186,13.0555,Dillenia andamanica,Dilleniaceae,Tropical Semi-evergreen,T,1
6152,1-And-465,Andaman,93.0186,13.0555,Drypetes assamica,Dryopteridiaceae,Tropical Semi-evergreen,T,1
6150,1-And-465,Andaman,93.0186,13.0555,Diospyros kurzii,Ebenaceae,Tropical Semi-evergreen,T,1
6151,1-And-465,Andaman,93.0186,13.0555,Diospyros marmorata,Ebenaceae,Tropical Semi-evergreen,T,1
6158,1-And-465,Andaman,93.0186,13.0555,Mallotus actinoneurus,Euphorbiaceae,Tropical Semi-evergreen,T,1
6146,1-And-465,Andaman,93.0186,13.0555,Albizia lebbeck,Fabaceae,Tropical Semi-evergreen,T,1
6167,1-And-465,Andaman,93.0186,13.0555,Salacia chinensis,Hippocrateaceae,Tropical Semi-evergreen,C,1
6169,1-And-465,Andaman,93.0186,13.0555,Strychnos wallichiana,Loganiaceae,Tropical Semi-evergreen,C,1
6143,1-And-465,Andaman,93.0186,13.0555,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
6144,1-And-465,Andaman,93.0186,13.0555,Aglaia oligophylla,Meliaceae,Tropical Semi-evergreen,T,1
6145,1-And-465,Andaman,93.0186,13.0555,Aglaia oligophylla,Meliaceae,Tropical Semi-evergreen,T,1
6142,1-And-465,Andaman,93.0186,13.0555,Adenanthera microsperma,Mimosaceae,Tropical Semi-evergreen,T,1
6147,1-And-465,Andaman,93.0186,13.0555,Artocarpus lakoocha,Moraceae,Tropical Semi-evergreen,T,1
6156,1-And-465,Andaman,93.0186,13.0555,Knema glaucescens,Myristicaceae,Tropical Semi-evergreen,T,1
6162,1-And-465,Andaman,93.0186,13.0555,Myristica andamanica,Myristicaceae,Tropical Semi-evergreen,T,1
6163,1-And-465,Andaman,93.0186,13.0555,Oxyceros longiflorus,Rubiaceae,Tropical Semi-evergreen,C,1
6165,1-And-465,Andaman,93.0186,13.0555,Pleiospermium alatum,Rutaceae,Tropical Semi-evergreen,T,1
6154,1-And-465,Andaman,93.0186,13.0555,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,1
6153,1-And-465,Andaman,93.0186,13.0555,Firmiana colorata,Sterculiaceae,Tropical Semi-evergreen,T,1
6166,1-And-465,Andaman,93.0186,13.0555,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,1
6168,1-And-465,Andaman,93.0186,13.0555,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,1
6148,1-And-465,Andaman,93.0186,13.0555,Celtis philippensis,Ulmaceae,Tropical Semi-evergreen,T,1
6155,1-And-465,Andaman,93.0186,13.0555,Gmelina elliptica,Verbanaceae,Tropical Semi-evergreen,T,1
6179,1-And-466,Andaman,93.0342,13.1908,Bouea oppositifolia,Anacardiaceae,Tropical Semi-evergreen,T,1
6194,1-And-466,Andaman,93.0342,13.1908,Semecarpus kurzii,Anacardiaceae,Tropical Semi-evergreen,T,1
6178,1-And-466,Andaman,93.0342,13.1908,Bombax insigne,Bombacaceae,Tropical Semi-evergreen,T,1
6181,1-And-466,Andaman,93.0342,13.1908,Dichapetalum gelonioides,Chailletiaceae,Tropical Semi-evergreen,S,1
6197,1-And-466,Andaman,93.0342,13.1908,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
6183,1-And-466,Andaman,93.0342,13.1908,Dipterocarpus gracilis,Dipterocarpaceae,Tropical Semi-evergreen,T,1
6185,1-And-466,Andaman,93.0342,13.1908,Hopea odorata,Dipterocarpaceae,Tropical Semi-evergreen,T,1
6184,1-And-466,Andaman,93.0342,13.1908,Drypetes assamica,Dryopteridiaceae,Tropical Semi-evergreen,T,1
6182,1-And-466,Andaman,93.0342,13.1908,Diospyros pyrrhocarpa,Ebenaceae,Tropical Semi-evergreen,T,1
6176,1-And-466,Andaman,93.0342,13.1908,Aporosa villosa,Euphorbiaceae,Tropical Semi-evergreen,T,1
6189,1-And-466,Andaman,93.0342,13.1908,Planchonia valida,Lecithydaceae,Tropical Semi-evergreen,T,1
6173,1-And-466,Andaman,93.0342,13.1908,Aglaia oligophylla,Meliaceae,Tropical Semi-evergreen,T,1
6174,1-And-466,Andaman,93.0342,13.1908,Aglaia spectabilis,Meliaceae,Tropical Semi-evergreen,T,1
6175,1-And-466,Andaman,93.0342,13.1908,Antiaris toxicaria,Moraceae,Tropical Semi-evergreen,T,1
6177,1-And-466,Andaman,93.0342,13.1908,Artocarpus lakoocha,Moraceae,Tropical Semi-evergreen,T,1
6196,1-And-466,Andaman,93.0342,13.1908,Streblus asper,Moraceae,Tropical Semi-evergreen,T,1
6186,1-And-466,Andaman,93.0342,13.1908,Knema glaucescens,Myristicaceae,Tropical Semi-evergreen,T,1
6187,1-And-466,Andaman,93.0342,13.1908,Micromelum pubescens,Rutaceae,Tropical Semi-evergreen,T,1
6190,1-And-466,Andaman,93.0342,13.1908,Pometia pinnata,Sapindaceae,Tropical Semi-evergreen,T,1
6188,1-And-466,Andaman,93.0342,13.1908,Planchonella longipetiolata,Sapotaceae,Tropical Semi-evergreen,T,1
6191,1-And-466,Andaman,93.0342,13.1908,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,1
6192,1-And-466,Andaman,93.0342,13.1908,Pterospermum acerifolium,Sterculiaceae,Tropical Semi-evergreen,T,1
6193,1-And-466,Andaman,93.0342,13.1908,Pterygota alata,Sterculiaceae,Tropical Semi-evergreen,T,1
6195,1-And-466,Andaman,93.0342,13.1908,Sterculia villosa,Sterculiaceae,Tropical Semi-evergreen,T,1
6180,1-And-466,Andaman,93.0342,13.1908,Celtis philippensis,Ulmaceae,Tropical Semi-evergreen,T,1
6214,1-And-467,Andaman,92.8559,12.9052,Lannea coromandelica,Anacardiaceae,Secondary tropical evergreen,T,1
6218,1-And-467,Andaman,92.8559,12.9052,Parishia insignis,Anacardiaceae,Secondary tropical evergreen,T,1
6212,1-And-467,Andaman,92.8559,12.9052,Goniothalamus macranthus,Annonaceae,Secondary tropical evergreen,T,1
6223,1-And-467,Andaman,92.8559,12.9052,Sageraea elliptica,Annonaceae,Secondary tropical evergreen,T,1
6229,1-And-467,Andaman,92.8559,12.9052,Wrightia tinctoria,Apocynaceae,Secondary tropical evergreen,T,1
6204,1-And-467,Andaman,92.8559,12.9052,Bombax insigne,Bombacaceae,Secondary tropical evergreen,T,1
6226,1-And-467,Andaman,92.8559,12.9052,Terminalia bialata,Combretaceae,Secondary tropical evergreen,T,1
6227,1-And-467,Andaman,92.8559,12.9052,Terminalia manii,Combretaceae,Secondary tropical evergreen,T,1
6209,1-And-467,Andaman,92.8559,12.9052,Dipterocarpus costatus,Dipterocarpaceae,Secondary tropical evergreen,T,1
6206,1-And-467,Andaman,92.8559,12.9052,Diospyros kurzii,Ebenaceae,Secondary tropical evergreen,T,1
6207,1-And-467,Andaman,92.8559,12.9052,Diospyros marmorata,Ebenaceae,Secondary tropical evergreen,T,1
6208,1-And-467,Andaman,92.8559,12.9052,Diospyros pilosiuscula,Ebenaceae,Secondary tropical evergreen,T,1
6203,1-And-467,Andaman,92.8559,12.9052,Blachia andamanica,Euphorbiaceae,Secondary tropical evergreen,T,1
6220,1-And-467,Andaman,92.8559,12.9052,Pterocarpus dalbergioides,Fabaceae,Secondary tropical evergreen,T,1
6213,1-And-467,Andaman,92.8559,12.9052,Lagerstroemia hypoleuca,Lythraceae,Secondary tropical evergreen,T,1
6198,1-And-467,Andaman,92.8559,12.9052,Aglaia lawii,Meliaceae,Secondary tropical evergreen,T,1
6199,1-And-467,Andaman,92.8559,12.9052,Aglaia oligophylla,Meliaceae,Secondary tropical evergreen,T,1
6200,1-And-467,Andaman,92.8559,12.9052,Aglaia oligophylla,Meliaceae,Secondary tropical evergreen,T,1
6224,1-And-467,Andaman,92.8559,12.9052,Streblus asper,Moraceae,Secondary tropical evergreen,T,1
6225,1-And-467,Andaman,92.8559,12.9052,Syzygium manii,Myrtaceae,Secondary tropical evergreen,T,1
6201,1-And-467,Andaman,92.8559,12.9052,Anacolosa frutescens,Olacaceae,Secondary tropical evergreen,T,1
6215,1-And-467,Andaman,92.8559,12.9052,Mitragyna rotundifolia,Rubiaceae,Secondary tropical evergreen,T,1
6217,1-And-467,Andaman,92.8559,12.9052,Neonauclea calycina,Rubiaceae,Secondary tropical evergreen,T,1
6202,1-And-467,Andaman,92.8559,12.9052,Atalantia monophylla,Rutaceae,Secondary tropical evergreen,T,1
6216,1-And-467,Andaman,92.8559,12.9052,Murraya paniculata,Rutaceae,Secondary tropical evergreen,T,1
6219,1-And-467,Andaman,92.8559,12.9052,Planchonella longipetiolata,Sapotaceae,Secondary tropical evergreen,T,1
6210,1-And-467,Andaman,92.8559,12.9052,Firmiana colorata,Sterculiaceae,Secondary tropical evergreen,T,1
6221,1-And-467,Andaman,92.8559,12.9052,Pterocymbium tinctorium,Sterculiaceae,Secondary tropical evergreen,T,1
6222,1-And-467,Andaman,92.8559,12.9052,Pterygota alata,Sterculiaceae,Secondary tropical evergreen,T,1
6228,1-And-467,Andaman,92.8559,12.9052,Tetrameles nudiflora,Tetrameliaceae,Secondary tropical evergreen,T,1
6205,1-And-467,Andaman,92.8559,12.9052,Celtis philippensis,Ulmaceae,Secondary tropical evergreen,T,1
6211,1-And-467,Andaman,92.8559,12.9052,Gmelina elliptica,Verbanaceae,Secondary tropical evergreen,T,1
6235,1-And-468,Andaman,92.9966,13.1079,Bouea oppositifolia,Anacardiaceae,Tropical Semi-evergreen,T,1
6236,1-And-468,Andaman,92.9966,13.1079,Buchanania splendens,Anacardiaceae,Tropical Semi-evergreen,T,1
6248,1-And-468,Andaman,92.9966,13.1079,Mangifera sylvatica,Anacardiaceae,Tropical Semi-evergreen,T,1
6250,1-And-468,Andaman,92.9966,13.1079,Parishia insignis,Anacardiaceae,Tropical Semi-evergreen,T,1
6243,1-And-468,Andaman,92.9966,13.1079,Goniothalamus macranthus,Annonaceae,Tropical Semi-evergreen,T,1
6256,1-And-468,Andaman,92.9966,13.1079,Tabernaemontana alternifolia,Apocynaceae,Tropical Semi-evergreen,T,1
6257,1-And-468,Andaman,92.9966,13.1079,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
6239,1-And-468,Andaman,92.9966,13.1079,Dipterocarpus gracilis,Dipterocarpaceae,Tropical Semi-evergreen,T,1
6240,1-And-468,Andaman,92.9966,13.1079,Drypetes assamica,Dryopteridiaceae,Tropical Semi-evergreen,T,1
6238,1-And-468,Andaman,92.9966,13.1079,Diospyros pilosiuscula,Ebenaceae,Tropical Semi-evergreen,T,1
6234,1-And-468,Andaman,92.9966,13.1079,Baccaurea ramiflora,Euphorbiaceae,Tropical Semi-evergreen,T,1
6245,1-And-468,Andaman,92.9966,13.1079,Mallotus resinosus,Euphorbiaceae,Tropical Semi-evergreen,S,1
6246,1-And-468,Andaman,92.9966,13.1079,Mallotus peltatus,Euphorbiaceae,Tropical Semi-evergreen,T,1
6247,1-And-468,Andaman,92.9966,13.1079,Mallotus actinoneurus,Euphorbiaceae,Tropical Semi-evergreen,T,1
6237,1-And-468,Andaman,92.9966,13.1079,Cryptocarya amygdalina,Lauraceae,Tropical Semi-evergreen,T,1
6230,1-And-468,Andaman,92.9966,13.1079,Aglaia lawii,Meliaceae,Tropical Semi-evergreen,T,1
6231,1-And-468,Andaman,92.9966,13.1079,Aglaia oligophylla,Meliaceae,Tropical Semi-evergreen,T,1
6232,1-And-468,Andaman,92.9966,13.1079,Aglaia spectabilis,Meliaceae,Tropical Semi-evergreen,T,1
6233,1-And-468,Andaman,92.9966,13.1079,Artocarpus lakoocha,Moraceae,Tropical Semi-evergreen,T,1
6254,1-And-468,Andaman,92.9966,13.1079,Streblus asper,Moraceae,Tropical Semi-evergreen,T,1
6244,1-And-468,Andaman,92.9966,13.1079,Knema glaucescens,Myristicaceae,Tropical Semi-evergreen,T,1
6249,1-And-468,Andaman,92.9966,13.1079,Myristica andamanica,Myristicaceae,Tropical Semi-evergreen,T,1
6255,1-And-468,Andaman,92.9966,13.1079,Syzygium kurzii,Myrtaceae,Tropical Semi-evergreen,T,1
6258,1-And-468,Andaman,92.9966,13.1079,Xanthophyllum andamanicum,Polygalaceae,Tropical Semi-evergreen,T,1
6252,1-And-468,Andaman,92.9966,13.1079,Psychotria platyneura,Rubiaceae,Tropical Semi-evergreen,T,1
6242,1-And-468,Andaman,92.9966,13.1079,Ganophyllum falcatum,Sapindaceae,Tropical Semi-evergreen,T,1
6251,1-And-468,Andaman,92.9966,13.1079,Planchonella longipetiolata,Sapotaceae,Tropical Semi-evergreen,T,1
6241,1-And-468,Andaman,92.9966,13.1079,Firmiana colorata,Sterculiaceae,Tropical Semi-evergreen,T,1
6253,1-And-468,Andaman,92.9966,13.1079,Pterygota alata,Sterculiaceae,Tropical Semi-evergreen,T,1
6273,1-And-469,Andaman,92.8851,13.2318,Mangifera andamanica,Anacardiaceae,Tropical Semi-evergreen,T,1
6275,1-And-469,Andaman,92.8851,13.2318,Parishia insignis,Anacardiaceae,Tropical Semi-evergreen,T,1
6270,1-And-469,Andaman,92.8851,13.2318,Goniothalamus macranthus,Annonaceae,Tropical Semi-evergreen,T,1
6265,1-And-469,Andaman,92.8851,13.2318,Canarium denticulatum,Burseraceae,Tropical Semi-evergreen,T,1
6268,1-And-469,Andaman,92.8851,13.2318,Dichapetalum gelonioides,Chailletiaceae,Tropical Semi-evergreen,S,1
6264,1-And-469,Andaman,92.8851,13.2318,Calophyllum soualattri,Clusiaceae,Tropical Semi-evergreen,T,1
6281,1-And-469,Andaman,92.8851,13.2318,Terminalia catappa,Combretaceae,Tropical Semi-evergreen,T,1
6261,1-And-469,Andaman,92.8851,13.2318,Aporosa villosa,Euphorbiaceae,Tropical Semi-evergreen,T,1
6263,1-And-469,Andaman,92.8851,13.2318,Baccaurea ramiflora,Euphorbiaceae,Tropical Semi-evergreen,T,1
6272,1-And-469,Andaman,92.8851,13.2318,Mallotus actinoneurus,Euphorbiaceae,Tropical Semi-evergreen,T,1
6267,1-And-469,Andaman,92.8851,13.2318,Cryptocarya amygdalina,Lauraceae,Tropical Semi-evergreen,T,1
6283,1-And-469,Andaman,92.8851,13.2318,Walsura candollei,Meliaceae,Tropical Semi-evergreen,T,1
6259,1-And-469,Andaman,92.8851,13.2318,Adenanthera microsperma,Mimosaceae,Tropical Semi-evergreen,T,1
6262,1-And-469,Andaman,92.8851,13.2318,Artocarpus lakoocha,Moraceae,Tropical Semi-evergreen,T,1
6278,1-And-469,Andaman,92.8851,13.2318,Streblus taxoides,Moraceae,Tropical Semi-evergreen,T,1
6271,1-And-469,Andaman,92.8851,13.2318,Knema glaucescens,Myristicaceae,Tropical Semi-evergreen,T,1
6274,1-And-469,Andaman,92.8851,13.2318,Myristica andamanica,Myristicaceae,Tropical Semi-evergreen,T,1
6280,1-And-469,Andaman,92.8851,13.2318,Syzygium kurzii,Myrtaceae,Tropical Semi-evergreen,T,1
6260,1-And-469,Andaman,92.8851,13.2318,Anacolosa frutescens,Olacaceae,Tropical Semi-evergreen,T,1
6284,1-And-469,Andaman,92.8851,13.2318,Xanthophyllum andamanicum,Polygalaceae,Tropical Semi-evergreen,T,1
6277,1-And-469,Andaman,92.8851,13.2318,Saprosma distans,Rubiaceae,Tropical Semi-evergreen,S,1
6269,1-And-469,Andaman,92.8851,13.2318,Diploknema butyracea,Sapotaceae,Tropical Semi-evergreen,T,1
6276,1-And-469,Andaman,92.8851,13.2318,Pterocymbium tinctorium,Sterculiaceae,Tropical Semi-evergreen,T,1
6279,1-And-469,Andaman,92.8851,13.2318,Symplocos racemosa,Symplocaceae,Tropical Semi-evergreen,T,1
