ID,False_ID,LON,LAT,Species_Na,Family,Vegetation,Life_Form,No_of_Indi
58632,1-Nic-42,93.91141369000,7.03259943700,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,2
58839,1-Nic-502,93.86255556000,6.81638888900,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,1
58847,1-Nic-502,93.86255556000,6.81638888900,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,4
59396,1-Nic-520,93.85222222000,6.81827777800,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,2
59456,1-Nic-523,93.39619178000,7.99573101200,Ganophyllum falcatum,Sapindaceae,Littoral Swamp,T,2
58653,1-Nic-43,93.90684509000,7.02976304000,Ganophyllum falcatum,Sapindaceae,Lowland swamp,T,1
58663,1-Nic-43,93.90684509000,7.02976304000,Ganophyllum falcatum,Sapindaceae,Lowland swamp,T,15
4572,1-And-355,92.61352778000,11.69780556000,Ganophyllum falcatum,Burseraceae,Mangrove,T,6
4415,1-And-348,92.64855556000,11.64400000000,Ganophyllum falcatum,Sapindaceae,Mangrove,T,1
4416,1-And-348,92.64855556000,11.64400000000,Ganophyllum falcatum,Sapindaceae,Mangrove,T,1
5330,1-And-386,92.72400000000,12.10219444000,Ganophyllum falcatum,Sapindaceae,Mangrove,T,1
4992,1-And-37,93.83938545000,6.77014577400,Ganophyllum falcatum,Burseraceae,Rhizophora,T,2
522,1-And-118,93.05612671000,11.84197222000,Ganophyllum falcatum,Sapindaceae,Rhizophora,T,1
4337,1-And-343,92.62808459000,11.43994305000,Ganophyllum falcatum,Sapindaceae,Rhizophora,T,1
4338,1-And-343,92.62808459000,11.43994305000,Ganophyllum falcatum,Sapindaceae,Rhizophora,T,1
59521,1-Nic-55,92.78252778000,12.25444444000,Ganophyllum falcatum,Sapindaceae,Syzigium swamp,T,1
8830,1-And-608,92.42000365000,10.60898788000,Garcinia andamanica,Clusiaceae,Littoral Swamp,T,1
58522,1-Nic-37,93.83938545000,6.77014577400,Garcinia cowa,Clusiaceae,Lowland swamp,T,1
510,1-And-118,93.05612671000,11.84197222000,Garcinia cowa,Clusiaceae,Rhizophora,T,1
4339,1-And-343,92.62808459000,11.43994305000,Garcinia cowa,Clusiaceae,Rhizophora,T,1
58610,1-Nic-42,93.91141369000,7.03259943700,Garcinia nervosa,Clusiaceae,Littoral Swamp,T,1
10342,1-And-71,92.75241667000,12.24408333000,Garcinia speciosa,Clusiaceae,Rhizophora,T,1
1679,1-And-221,92.85019444000,12.86419444000,Gigantochloa nigrociliata,Poaceae,Mangrove,S,128
1691,1-And-222,92.84825000000,12.86038889000,Gigantochloa nigrociliata,Poaceae,Mangrove,S,1034
59638,1-Nic-8,93.51222222000,8.03608333300,Globba marantina,Zingiberaceae,Rhizophora,H,5
59560,1-Nic-56,93.64582756000,7.12103496100,Glycosmis mauritiana,Rutaceae,Littoral Swamp,T,1
2921,1-And-268,92.94947222000,12.61830556000,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
4417,1-And-348,92.64855556000,11.64400000000,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
4437,1-And-348,92.64855556000,11.64400000000,Glycosmis mauritiana,Rutaceae,Mangrove,T,1
59646,1-Nic-8,93.51222222000,8.03608333300,Gnetum parvifolium,Gnetaceae,Rhizophora,C,1
4994,1-And-371,92.73314547000,11.69898553000,Goniothalamus macranthus,Annonaceae,Avicennia,T,1
58840,1-Nic-502,93.86255556000,6.81638888900,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
58856,1-Nic-502,93.86255556000,6.81638888900,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,2
59382,1-Nic-520,93.85222222000,6.81827777800,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
59407,1-Nic-520,93.85222222000,6.81827777800,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,4
59450,1-Nic-523,93.39619178000,7.99573101200,Goniothalamus malayanus,Annonaceae,Littoral Swamp,T,1
58523,1-Nic-37,93.83938545000,6.77014577400,Goniothalamus malayanus,Annonaceae,Lowland swamp,T,1
58540,1-Nic-37,93.83938545000,6.77014577400,Goniothalamus malayanus,Annonaceae,Lowland swamp,T,3
59494,1-Nic-54,93.33388889000,7.94811111100,Goniothalamus malayanus,Annonaceae,Rhizophora,T,1
59506,1-Nic-54,93.33388889000,7.94811111100,Goniothalamus malayanus,Annonaceae,Rhizophora,T,6
58611,1-Nic-42,93.91141369000,7.03259943700,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58633,1-Nic-42,93.91141369000,7.03259943700,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58841,1-Nic-502,93.86255556000,6.81638888900,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58848,1-Nic-502,93.86255556000,6.81638888900,Grewia calophylla,Teliaceae,Littoral Swamp,S,1
58664,1-Nic-43,93.90684509000,7.02976304000,Grewia calophylla,Teliaceae,Lowland swamp,S,1
8705,1-And-603,92.54334435000,10.53684878000,Grewia nervosa,Teliaceae,Littoral Swamp,T,1
8733,1-And-604,92.53820467000,10.53271642000,Grewia nervosa,Teliaceae,Littoral Swamp,T,1
8969,1-And-612,92.46378793000,10.85941388000,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,1
9168,1-And-617,92.59197456000,10.67945188000,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,1
9189,1-And-617,92.59197456000,10.67945188000,Guettarda speciosa,Rubiaceae,Littoral Swamp,T,18
8859,1-And-609,92.38872222000,10.78155556000,Guettarda speciosa,Rubiaceae,Mangrove,T,1
8979,1-And-612,92.46378793000,10.85941388000,Heritiera littoralis,Euphorbiaceae,Littoral Swamp,T,6
8657,1-And-601,92.57286111000,10.80094665000,Heritiera littoralis,Lilliaceae,Littoral Swamp,T,10
2452,1-And-246,92.84835550000,12.47859238000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
2962,1-And-271,92.90600318000,12.47295168000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
2966,1-And-272,92.90961425000,12.46147096000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3083,1-And-278,92.89687017000,12.45467274000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3370,1-And-292,92.77127778000,12.33475000000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3374,1-And-293,93.08669305000,12.24518081000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4079,1-And-332,92.73085990000,11.55975605000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4406,1-And-347,92.64838889000,11.64338889000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4448,1-And-349,92.64861111000,11.64647222000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4453,1-And-35,92.59400299000,11.97354753000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
4458,1-And-350,92.65988889000,11.82608333000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
10245,1-And-68,92.75091945000,12.24246427000,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
58882,1-Nic-504,93.90892609000,7.03883083600,Heritiera littoralis,Sterculiaceae,Mangrove,T,1
3867,1-And-32,92.80644444000,12.12258333000,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
4401,1-And-346,92.68925947000,11.61435986000,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
5421,1-And-39,93.86184804000,6.81914054000,Heritiera littoralis,Sterculiaceae,Rhizophora,T,1
8970,1-And-612,92.46378793000,10.85941388000,Hernandia sonora,Hernandiaceae,Littoral Swamp,T,1
8971,1-And-612,92.46378793000,10.85941388000,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,1
8980,1-And-612,92.46378793000,10.85941388000,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,10
8985,1-And-612,92.46378793000,10.85941388000,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,14
9169,1-And-617,92.59197456000,10.67945188000,Hibiscus tiliaceus,Malvaceae,Littoral Swamp,T,1
8944,1-And-611,92.39313889000,10.77886111000,Hibiscus tiliaceus,Malvaceae,Rhizophora,T,1
8962,1-And-611,92.39313889000,10.77886111000,Hibiscus tiliaceus,Malvaceae,Rhizophora,T,8
58612,1-Nic-42,93.91141369000,7.03259943700,Hopea odorata,Dipterocarpaceae,Littoral Swamp,T,1
5331,1-And-386,92.72400000000,12.10219444000,Hopea odorata,Dipterocarpaceae,Mangrove,T,1
774,1-And-126,93.04730429000,11.83915955000,Hopea odorata,Dipterocarpaceae,Rhizophora,T,1
4995,1-And-371,92.73314547000,11.69898553000,Horsfieldia glabra,Myristicaceae,Avicennia,T,1
5017,1-And-371,92.73314547000,11.69898553000,Horsfieldia glabra,Myristicaceae,Avicennia,T,8
59647,1-Nic-8,93.51222222000,8.03608333300,Hoya parasitica,Asclepediaceae,Rhizophora,C,1
58613,1-Nic-42,93.91141369000,7.03259943700,Hunteria zeylanica,Apocynaceae,Littoral Swamp,T,1
58533,1-Nic-37,93.83938545000,6.77014577400,Hunteria zeylanica,Apocynaceae,Lowland swamp,T,1
3826,1-And-316,92.54119130000,11.56309929000,Hypolytrum nemorum,Cyperaceae,Rhizophora,H,3
4009,1-And-328,92.53766667000,11.58425000000,Hypolytrum nemorum,Cyperaceae,Rhizophora,H,1
7,1-And-1,92.76544444000,12.16533333000,Hyptis capitata,Lamiaceae,Rhizophora,H,4
59522,1-Nic-55,92.78252778000,12.25444444000,Ixora barbata,Rubiaceae,Syzigium swamp,S,4
8643,1-And-601,92.57286111000,10.80094665000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8664,1-And-601,92.57286111000,10.80094665000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,16
8706,1-And-603,92.54334435000,10.53684878000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8725,1-And-603,92.54334435000,10.53684878000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,8
8734,1-And-604,92.53820467000,10.53271642000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8757,1-And-605,92.48701650000,10.51861259000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8776,1-And-605,92.48701650000,10.51861259000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,4
8784,1-And-606,92.50716667000,10.51374617000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,1
8791,1-And-606,92.50716667000,10.51374617000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,3
8799,1-And-606,92.50716667000,10.51374617000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,44
8843,1-And-608,92.42000365000,10.60898788000,Ixora brunnescens,Rubiaceae,Littoral Swamp,T,2
1575,1-And-216,92.91708333000,12.87833333000,Ixora brunnescens,Rubiaceae,Mangrove,T,1
1688,1-And-222,92.84825000000,12.86038889000,Ixora finlaysoniana,Rubiaceae,Mangrove,S,2
8660,1-And-601,92.57286111000,10.80094665000,Ixora notoniana,Rubiaceae,Littoral Swamp,T,6
9184,1-And-617,92.59197456000,10.67945188000,Ixora notoniana,Rubiaceae,Littoral Swamp,T,4
59553,1-Nic-56,93.64582756000,7.12103496100,Ixora pubirama,Rubiaceae,Littoral Swamp,S,3
1625,1-And-219,92.87647222000,12.88469444000,Knema andamanica,Myristicaceae,Mangrove,T,1
4996,1-And-371,92.73314547000,11.69898553000,Knema cinerea,Myristicaceae,Avicennia,T,1
5018,1-And-371,92.73314547000,11.69898553000,Knema cinerea,Myristicaceae,Avicennia,T,10
5332,1-And-386,92.72400000000,12.10219444000,Knema cinerea,Myristicaceae,Mangrove,T,1
511,1-And-118,93.05612671000,11.84197222000,Knema glaucescens,Myristicaceae,Rhizophora,T,1
59561,1-Nic-56,93.64582756000,7.12103496100,Korthalsia laciniosa,Arecaceae,Littoral Swamp,S,8
4558,1-And-355,92.61352778000,11.69780556000,Korthalsia laciniosa,Arecaceae,Mangrove,S,1
4567,1-And-355,92.61352778000,11.69780556000,Korthalsia laciniosa,Arecaceae,Mangrove,S,1
3845,1-And-317,92.54945387000,11.56176990000,Korthalsia laciniosa,Arecaceae,Rhizophora,S,3
3907,1-And-321,92.59138889000,11.56805556000,Korthalsia laciniosa,Arecaceae,Rhizophora,S,1
59523,1-Nic-55,92.78252778000,12.25444444000,Korthalsia laciniosa,Arecaceae,Syzigium swamp,S,2
5431,1-And-39,93.86184804000,6.81914054000,Kyllinga brevifolia,Cyperaceae,Rhizophora,H,9
4997,1-And-371,92.73314547000,11.69898553000,Lagerstroemia hypoleuca,Lythraceae,Avicennia,T,1
5019,1-And-371,92.73314547000,11.69898553000,Lagerstroemia hypoleuca,Lythraceae,Avicennia,T,8
1668,1-And-221,92.85019444000,12.86419444000,Lagerstroemia hypoleuca,Lythraceae,Mangrove,T,1
7904,1-And-531,92.79564025000,12.90798919000,Lagerstroemia hypoleuca,Lythraceae,Mangrove,T,1
1,1-And-1,92.76544444000,12.16533333000,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
10,1-And-1,92.76544444000,12.16533333000,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
4340,1-And-343,92.62808459000,11.43994305000,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
5422,1-And-39,93.86184804000,6.81914054000,Lagerstroemia hypoleuca,Lythraceae,Rhizophora,T,1
4967,1-And-37,93.83938545000,6.77014577400,Lannea coromandelica,Anacardiaceae,Rhizophora,T,1
5013,1-And-371,92.73314547000,11.69898553000,Leea aequata,Leeaceae,Avicennia,S,5
4568,1-And-355,92.61352778000,11.69780556000,Leea aequata,Leeaceae,Mangrove,S,1
3828,1-And-316,92.54119130000,11.56309929000,Leea aequata,Leeaceae,Rhizophora,S,1
4013,1-And-328,92.53766667000,11.58425000000,Leea aequata,Leeaceae,Rhizophora,S,3
59495,1-Nic-54,93.33388889000,7.94811111100,Leea aequata,Leeaceae,Rhizophora,S,1
802,1-And-126,93.04730429000,11.83915955000,Leea guineense,Leeaceae,Rhizophora,T,4
8661,1-And-601,92.57286111000,10.80094665000,Leea indica,Leeaceae,Littoral Swamp,S,5
8707,1-And-603,92.54334435000,10.53684878000,Leea indica,Leeaceae,Littoral Swamp,S,1
8721,1-And-603,92.54334435000,10.53684878000,Leea indica,Leeaceae,Littoral Swamp,S,4
8792,1-And-606,92.50716667000,10.51374617000,Leea indica,Leeaceae,Littoral Swamp,S,2
9185,1-And-617,92.59197456000,10.67945188000,Leea indica,Leeaceae,Littoral Swamp,S,2
58600,1-Nic-41,93.91160813000,7.03262721400,Leea indica,Leeaceae,Littoral Swamp,S,3
58614,1-Nic-42,93.91141369000,7.03259943700,Leea indica,Leeaceae,Littoral Swamp,S,1
58645,1-Nic-42,93.91141369000,7.03259943700,Leea indica,Leeaceae,Littoral Swamp,S,2
59413,1-Nic-520,93.85222222000,6.81827777800,Leea indica,Leeaceae,Littoral Swamp,S,1
59571,1-Nic-56,93.64582756000,7.12103496100,Leea indica,Leeaceae,Littoral Swamp,S,2
58543,1-Nic-37,93.83938545000,6.77014577400,Leea indica,Leeaceae,Lowland swamp,S,3
781,1-And-126,93.04730429000,11.83915955000,Leea indica,Leeaceae,Rhizophora,S,2
793,1-And-126,93.04730429000,11.83915955000,Leea indica,Leeaceae,Rhizophora,S,1
3827,1-And-316,92.54119130000,11.56309929000,Leea indica,Leeaceae,Rhizophora,S,2
3829,1-And-316,92.54119130000,11.56309929000,Leea indica,Leeaceae,Rhizophora,S,2
5434,1-And-39,93.86184804000,6.81914054000,Leea indica,Leeaceae,Rhizophora,S,2
10350,1-And-71,92.75241667000,12.24408333000,Leea indica,Leeaceae,Rhizophora,S,6
3345,1-And-29,92.80900556000,12.13426635000,Licuala peltata,Arecaceae,Mangrove,T,44
3351,1-And-29,92.80900556000,12.13426635000,Licuala peltata,Arecaceae,Mangrove,T,4
4438,1-And-348,92.64855556000,11.64400000000,Licuala peltata,Arecaceae,Mangrove,T,3
4443,1-And-348,92.64855556000,11.64400000000,Licuala peltata,Arecaceae,Mangrove,T,3
4559,1-And-355,92.61352778000,11.69780556000,Licuala peltata,Arecaceae,Mangrove,T,1
5344,1-And-386,92.72400000000,12.10219444000,Licuala peltata,Arecaceae,Mangrove,T,4
5346,1-And-386,92.72400000000,12.10219444000,Licuala peltata,Arecaceae,Mangrove,T,7
11,1-And-1,92.76544444000,12.16533333000,Licuala peltata,Arecaceae,Rhizophora,T,4
12,1-And-1,92.76544444000,12.16533333000,Licuala peltata,Arecaceae,Rhizophora,T,4
3876,1-And-320,92.59136111000,11.56811111000,Licuala peltata,Arecaceae,Rhizophora,T,1
4014,1-And-328,92.53766667000,11.58425000000,Licuala peltata,Arecaceae,Rhizophora,T,1
5439,1-And-39,93.86184804000,6.81914054000,Licuala peltata,Arecaceae,Rhizophora,T,4
5444,1-And-39,93.86184804000,6.81914054000,Licuala peltata,Arecaceae,Rhizophora,T,4
10358,1-And-71,92.75241667000,12.24408333000,Licuala peltata,Arecaceae,Rhizophora,T,3
59414,1-Nic-520,93.85222222000,6.81827777800,Luisia tristis,Orchidaceae,Littoral Swamp,H,1
58320,1-Nic-27,93.88044566000,7.10400042300,Lumnitzera littorea,Meliaceae,Mangrove,T,1
2967,1-And-272,92.90961425000,12.46147096000,Lumnitzera littorea,Rhizophoraceae,Mangrove,T,1
809,1-And-128,92.88233000000,12.47500000000,Lumnitzera racemosa,Combretaceae,Lumnitzera,T,1
2949,1-And-27,92.81229143000,12.12951578000,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10246,1-And-68,92.75091945000,12.24246427000,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10365,1-And-73,93.00794653000,13.66766669000,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
10375,1-And-77,92.76950840000,12.21851976000,Lumnitzera racemosa,Combretaceae,Mangrove,T,1
4402,1-And-346,92.68925947000,11.61435986000,Lumnitzera racemosa,Combretaceae,Rhizophora,T,1
8708,1-And-603,92.54334435000,10.53684878000,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,1
8986,1-And-612,92.46378793000,10.85941388000,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,10
10000,1-And-638,92.46770231000,10.53464675000,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,1
10012,1-And-638,92.46770231000,10.53464675000,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,4
10014,1-And-638,92.46770231000,10.53464675000,Macaranga peltata,Euphorbiaceae,Littoral Swamp,T,16
59543,1-Nic-56,93.64582756000,7.12103496100,Macaranga tanarius,Euphorbiaceae,Littoral Swamp,T,1
4418,1-And-348,92.64855556000,11.64400000000,Macaranga tanarius,Euphorbiaceae,Mangrove,T,1
3089,1-And-28,92.81527204000,12.13209656000,Macaranga tanarius,Euphorbiaceae,Rhizophora,T,1
59383,1-Nic-520,93.85222222000,6.81827777800,Maesa andamanica,Myrsinaceae,Littoral Swamp,S,1
4439,1-And-348,92.64855556000,11.64400000000,Maesa andamanica,Myrsinaceae,Mangrove,S,1
8662,1-And-601,92.57286111000,10.80094665000,Maesa indica,Myrsinaceae,Littoral Swamp,T,2
8777,1-And-605,92.48701650000,10.51861259000,Maesa indica,Myrsinaceae,Littoral Swamp,T,12
4560,1-And-355,92.61352778000,11.69780556000,Mallotus actinoneurus,Euphorbiaceae,Mangrove,T,1
3819,1-And-316,92.54119130000,11.56309929000,Mallotus actinoneurus,Euphorbiaceae,Rhizophora,T,1
58615,1-Nic-42,93.91141369000,7.03259943700,Mallotus peltatus,Euphorbiaceae,Littoral Swamp,T,1
58634,1-Nic-42,93.91141369000,7.03259943700,Mallotus peltatus,Euphorbiaceae,Littoral Swamp,T,5
58665,1-Nic-43,93.90684509000,7.02976304000,Mallotus peltatus,Euphorbiaceae,Lowland swamp,T,5
4445,1-And-348,92.64855556000,11.64400000000,Mallotus peltatus,Euphorbiaceae,Mangrove,T,2
1631,1-And-219,92.87647222000,12.88469444000,Mallotus philippensis,Euphorbiaceae,Mangrove,T,2
3820,1-And-316,92.54119130000,11.56309929000,Mallotus repandus,Euphorbiaceae,Rhizophora,T,1
59529,1-Nic-55,92.78252778000,12.25444444000,Mananthes sumatrana,Acanthaceae,Syzigium swamp,H,2
58635,1-Nic-42,93.91141369000,7.03259943700,Mangifera indica,Anacardiaceae,Littoral Swamp,T,1
58849,1-Nic-502,93.86255556000,6.81638888900,Mangifera indica,Anacardiaceae,Littoral Swamp,T,5
59629,1-Nic-8,93.51222222000,8.03608333300,Mangifera indica,Anacardiaceae,Rhizophora,T,3
58616,1-Nic-42,93.91141369000,7.03259943700,Mangifera lineariflia,Anacardiaceae,Littoral Swamp,T,1
59384,1-Nic-520,93.85222222000,6.81827777800,Mangifera lineariflia,Anacardiaceae,Littoral Swamp,T,1
4419,1-And-348,92.64855556000,11.64400000000,Mangifera sylvatica,Anacardiaceae,Mangrove,T,1
4561,1-And-355,92.61352778000,11.69780556000,Mangifera sylvatica,Anacardiaceae,Mangrove,T,2
4446,1-And-348,92.64855556000,11.64400000000,Mangifera sylvatica,Anacardiaceae,Mangrove,T,2
512,1-And-118,93.05612671000,11.84197222000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
523,1-And-118,93.05612671000,11.84197222000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,5
4341,1-And-343,92.62808459000,11.43994305000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
4354,1-And-343,92.62808459000,11.43994305000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,2
5423,1-And-39,93.86184804000,6.81914054000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,1
3909,1-And-321,92.59138889000,11.56805556000,Mangifera sylvatica,Anacardiaceae,Rhizophora,T,2
8644,1-And-601,92.57286111000,10.80094665000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8665,1-And-601,92.57286111000,10.80094665000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,12
8709,1-And-603,92.54334435000,10.53684878000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8758,1-And-605,92.48701650000,10.51861259000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8770,1-And-605,92.48701650000,10.51861259000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,30
8778,1-And-605,92.48701650000,10.51861259000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,30
8785,1-And-606,92.50716667000,10.51374617000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
8793,1-And-606,92.50716667000,10.51374617000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,15
8831,1-And-608,92.42000365000,10.60898788000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
9170,1-And-617,92.59197456000,10.67945188000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
9179,1-And-617,92.59197456000,10.67945188000,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,50
58617,1-Nic-42,93.91141369000,7.03259943700,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
59397,1-Nic-520,93.85222222000,6.81827777800,Manilkara littoralis,Sapotaceae,Littoral Swamp,T,1
2950,1-And-27,92.81229143000,12.12951578000,Manilkara littoralis,Sapotaceae,Mangrove,T,1
8860,1-And-609,92.38872222000,10.78155556000,Manilkara littoralis,Sapotaceae,Mangrove,T,1
8864,1-And-609,92.38872222000,10.78155556000,Manilkara littoralis,Sapotaceae,Mangrove,T,4
8869,1-And-609,92.38872222000,10.78155556000,Manilkara littoralis,Sapotaceae,Mangrove,T,8
3821,1-And-316,92.54119130000,11.56309929000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3834,1-And-316,92.54119130000,11.56309929000,Manilkara littoralis,Sapotaceae,Rhizophora,T,4
3839,1-And-317,92.54945387000,11.56176990000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3847,1-And-317,92.54945387000,11.56176990000,Manilkara littoralis,Sapotaceae,Rhizophora,T,2
3890,1-And-321,92.59138889000,11.56805556000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
3995,1-And-327,92.53766667000,11.58425000000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
4001,1-And-328,92.53766667000,11.58425000000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
8945,1-And-611,92.39313889000,10.77886111000,Manilkara littoralis,Sapotaceae,Rhizophora,T,1
8954,1-And-611,92.39313889000,10.77886111000,Manilkara littoralis,Sapotaceae,Rhizophora,T,3
59512,1-Nic-55,92.78252778000,12.25444444000,Manilkara littoralis,Sapotaceae,Syzigium swamp,T,1
8957,1-And-611,92.39313889000,10.77886111000,Melanthera biflora,Asteraceae,Rhizophora,H,1
59562,1-Nic-56,93.64582756000,7.12103496100,Memecylon andamanicum,Melastomataceae,Littoral Swamp,T,3
59462,1-Nic-523,93.39619178000,7.99573101200,Memecylon caeruleum,Melastomataceae,Littoral Swamp,S,1
8658,1-And-601,92.57286111000,10.80094665000,Memecylon scutellatum,Sterculiaceae,Littoral Swamp,S,7
3086,1-And-28,92.81527204000,12.13209656000,Merope angulata,Rutaceae,Rhizophora,S,1
5418,1-And-39,93.86184804000,6.81914054000,Merope angulata,Rutaceae,Rhizophora,S,1
4342,1-And-343,92.62808459000,11.43994305000,Mesua ferrea,Clusiaceae,Rhizophora,T,1
4355,1-And-343,92.62808459000,11.43994305000,Mesua ferrea,Clusiaceae,Rhizophora,T,1
3880,1-And-320,92.59136111000,11.56811111000,Miliusa andamanica,Annonaceae,Rhizophora,T,1
58636,1-Nic-42,93.91141369000,7.03259943700,Miliusa roxburghiana,Annonaceae,Littoral Swamp,T,1
58850,1-Nic-502,93.86255556000,6.81638888900,Miliusa tectona,Annonaceae,Littoral Swamp,T,1
59398,1-Nic-520,93.85222222000,6.81827777800,Miliusa tectona,Annonaceae,Littoral Swamp,T,1
3882,1-And-320,92.59136111000,11.56811111000,Miliusa tectona,Annonaceae,Rhizophora,T,8
3889,1-And-321,92.59138889000,11.56805556000,Miliusa tectona,Annonaceae,Rhizophora,T,1
4000,1-And-328,92.53766667000,11.58425000000,Miliusa tectona,Annonaceae,Rhizophora,T,1
4017,1-And-328,92.53766667000,11.58425000000,Miliusa tectona,Annonaceae,Rhizophora,T,2
59630,1-Nic-8,93.51222222000,8.03608333300,Miliusa tectona,Annonaceae,Rhizophora,T,1
3638,1-And-31,92.80278045000,12.13192262000,Mimosa pudica,Mimosaceae,Mangrove,C,2
5435,1-And-39,93.86184804000,6.81914054000,Mimosa pudica,Mimosaceae,Rhizophora,C,18
58534,1-Nic-37,93.83938545000,6.77014577400,Mitragyna rotundifolia,Rubiaceae,Lowland swamp,T,1
59415,1-Nic-520,93.85222222000,6.81827777800,Momordica charantia,Cucurbitaceae,Littoral Swamp,C,1
4363,1-And-343,92.62808459000,11.43994305000,Morinda angustifolia,Rubiaceae,Rhizophora,T,2
8645,1-And-601,92.57286111000,10.80094665000,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
9171,1-And-617,92.59197456000,10.67945188000,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
58595,1-Nic-41,93.91160813000,7.03262721400,Morinda citrifolia,Rubiaceae,Littoral Swamp,T,1
59502,1-Nic-54,93.33388889000,7.94811111100,Morinda citrifolia,Rubiaceae,Rhizophora,T,1
8710,1-And-603,92.54334435000,10.53684878000,Morus macroura,Moraceae,Littoral Swamp,S,1
3908,1-And-321,92.59138889000,11.56805556000,Murraya koenigii,Rutaceae,Rhizophora,T,4
4989,1-And-37,93.83938545000,6.77014577400,Murraya koenigii,Rutaceae,Rhizophora,T,3
10359,1-And-71,92.75241667000,12.24408333000,Murraya koenigii,Rutaceae,Rhizophora,T,5
